"name","date.x","followers","followers_change","month","followers_m","followers_c_m","rank","month_rank","republican","followers_1k","date.y","description","month_label"
"berniesanders",2019-07-18,3420305,3555,"2019-07",105898822,88395,3,3,FALSE,3420,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-17,3416750,2974,"2019-07",105898822,88395,3,3,FALSE,3417,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-16,3413776,2638,"2019-07",105898822,88395,3,3,FALSE,3414,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-15,3411138,2025,"2019-07",105898822,88395,3,3,FALSE,3411,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-14,3409113,2281,"2019-07",105898822,88395,3,3,FALSE,3409,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-13,3406832,2058,"2019-07",105898822,88395,3,3,FALSE,3407,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-12,3404774,2181,"2019-07",105898822,88395,3,3,FALSE,3405,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-11,3402593,1769,"2019-07",105898822,88395,3,3,FALSE,3403,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-10,3400824,1582,"2019-07",105898822,88395,3,3,FALSE,3401,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-09,3399242,1359,"2019-07",105898822,88395,3,3,FALSE,3399,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-08,3397883,1761,"2019-07",105898822,88395,3,3,FALSE,3398,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-07,3396122,1663,"2019-07",105898822,88395,3,3,FALSE,3396,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-06,3394459,2157,"2019-07",105898822,88395,3,3,FALSE,3394,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-05,3392302,1890,"2019-07",105898822,88395,3,3,FALSE,3392,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-04,3390412,2337,"2019-07",105898822,88395,3,3,FALSE,3390,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-03,3388075,4557,"2019-07",105898822,88395,3,3,FALSE,3388,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-02,3383518,10177,"2019-07",105898822,88395,3,3,FALSE,3384,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"berniesanders",2019-07-01,3373341,6205,"2019-07",105898822,88395,3,3,FALSE,3373,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-31,14025131,12977,"2019-07",428105872,477425,2,2,TRUE,14025,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-30,14012154,12828,"2019-07",428105872,477425,2,2,TRUE,14012,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-29,13999326,17925,"2019-07",428105872,477425,2,2,TRUE,13999,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-28,13981401,17365,"2019-07",428105872,477425,2,2,TRUE,13981,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-27,13964036,15374,"2019-07",428105872,477425,2,2,TRUE,13964,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-26,13948662,16242,"2019-07",428105872,477425,2,2,TRUE,13949,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-25,13932420,15027,"2019-07",428105872,477425,2,2,TRUE,13932,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-24,13917393,19400,"2019-07",428105872,477425,2,2,TRUE,13917,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-23,13897993,17515,"2019-07",428105872,477425,2,2,TRUE,13898,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-22,13880478,10027,"2019-07",428105872,477425,2,2,TRUE,13880,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-21,13870451,14814,"2019-07",428105872,477425,2,2,TRUE,13870,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-20,13855637,14313,"2019-07",428105872,477425,2,2,TRUE,13856,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-19,13841324,10613,"2019-07",428105872,477425,2,2,TRUE,13841,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-18,13830711,10678,"2019-07",428105872,477425,2,2,TRUE,13831,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-17,13820033,13449,"2019-07",428105872,477425,2,2,TRUE,13820,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-16,13806584,11118,"2019-07",428105872,477425,2,2,TRUE,13807,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-15,13795466,9799,"2019-07",428105872,477425,2,2,TRUE,13795,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-14,13785667,10620,"2019-07",428105872,477425,2,2,TRUE,13786,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-13,13775047,9497,"2019-07",428105872,477425,2,2,TRUE,13775,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-12,13765550,12969,"2019-07",428105872,477425,2,2,TRUE,13766,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-11,13752581,12120,"2019-07",428105872,477425,2,2,TRUE,13753,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-10,13740461,13639,"2019-07",428105872,477425,2,2,TRUE,13740,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-09,13726822,15300,"2019-07",428105872,477425,2,2,TRUE,13727,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-08,13711522,17500,"2019-07",428105872,477425,2,2,TRUE,13712,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-07,13694022,16943,"2019-07",428105872,477425,2,2,TRUE,13694,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-06,13677079,12908,"2019-07",428105872,477425,2,2,TRUE,13677,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-05,13664171,25520,"2019-07",428105872,477425,2,2,TRUE,13664,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-04,13638651,18208,"2019-07",428105872,477425,2,2,TRUE,13639,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-03,13620443,21526,"2019-07",428105872,477425,2,2,TRUE,13620,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-02,13598917,23178,"2019-07",428105872,477425,2,2,TRUE,13599,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"realdonaldtrump",2019-07-01,13575739,28033,"2019-07",428105872,477425,2,2,TRUE,13576,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-31,403759,68,"2019-07",12483014,3151,4,4,TRUE,404,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-30,403691,-72,"2019-07",12483014,3151,4,4,TRUE,404,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-29,403763,-6,"2019-07",12483014,3151,4,4,TRUE,404,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-28,403769,-77,"2019-07",12483014,3151,4,4,TRUE,404,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-27,403846,28,"2019-07",12483014,3151,4,4,TRUE,404,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-26,403818,80,"2019-07",12483014,3151,4,4,TRUE,404,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-25,403738,33,"2019-07",12483014,3151,4,4,TRUE,404,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-24,403705,158,"2019-07",12483014,3151,4,4,TRUE,404,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-23,403547,254,"2019-07",12483014,3151,4,4,TRUE,404,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-22,403293,-8,"2019-07",12483014,3151,4,4,TRUE,403,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-21,403301,80,"2019-07",12483014,3151,4,4,TRUE,403,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-20,403221,171,"2019-07",12483014,3151,4,4,TRUE,403,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-19,403050,150,"2019-07",12483014,3151,4,4,TRUE,403,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-18,402900,163,"2019-07",12483014,3151,4,4,TRUE,403,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-17,402737,99,"2019-07",12483014,3151,4,4,TRUE,403,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-16,402638,-64,"2019-07",12483014,3151,4,4,TRUE,403,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-15,402702,123,"2019-07",12483014,3151,4,4,TRUE,403,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-14,402579,-47,"2019-07",12483014,3151,4,4,TRUE,403,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-13,402626,71,"2019-07",12483014,3151,4,4,TRUE,403,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-12,402555,35,"2019-07",12483014,3151,4,4,TRUE,403,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-11,402520,91,"2019-07",12483014,3151,4,4,TRUE,403,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-10,402429,174,"2019-07",12483014,3151,4,4,TRUE,402,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-09,402255,197,"2019-07",12483014,3151,4,4,TRUE,402,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-08,402058,185,"2019-07",12483014,3151,4,4,TRUE,402,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-07,401873,176,"2019-07",12483014,3151,4,4,TRUE,402,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-06,401697,667,"2019-07",12483014,3151,4,4,TRUE,402,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-05,401030,-212,"2019-07",12483014,3151,4,4,TRUE,401,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-04,401242,120,"2019-07",12483014,3151,4,4,TRUE,401,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-03,401122,268,"2019-07",12483014,3151,4,4,TRUE,401,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-02,400854,158,"2019-07",12483014,3151,4,4,TRUE,401,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"sentedcruz",2019-07-01,400696,88,"2019-07",12483014,3151,4,4,TRUE,401,NA,"Coronavirus yet to occur","2019-07 :  Coronavirus yet to occur"
"barackobama",2019-08-31,24286165,13251,"2019-08",743113416,670434,1,1,FALSE,24286,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-30,24272914,11713,"2019-08",743113416,670434,1,1,FALSE,24273,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-29,24261201,13422,"2019-08",743113416,670434,1,1,FALSE,24261,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-28,24247779,15560,"2019-08",743113416,670434,1,1,FALSE,24248,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-27,24232219,21272,"2019-08",743113416,670434,1,1,FALSE,24232,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-26,24210947,46587,"2019-08",743113416,670434,1,1,FALSE,24211,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-25,24164360,75286,"2019-08",743113416,670434,1,1,FALSE,24164,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-24,24089074,14915,"2019-08",743113416,670434,1,1,FALSE,24089,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-23,24074159,13910,"2019-08",743113416,670434,1,1,FALSE,24074,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-22,24060249,12284,"2019-08",743113416,670434,1,1,FALSE,24060,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-21,24047965,13875,"2019-08",743113416,670434,1,1,FALSE,24048,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-20,24034090,14233,"2019-08",743113416,670434,1,1,FALSE,24034,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-19,24019857,16073,"2019-08",743113416,670434,1,1,FALSE,24020,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-18,24003784,17189,"2019-08",743113416,670434,1,1,FALSE,24004,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-17,23986595,14699,"2019-08",743113416,670434,1,1,FALSE,23987,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-16,23971896,17366,"2019-08",743113416,670434,1,1,FALSE,23972,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-15,23954530,13571,"2019-08",743113416,670434,1,1,FALSE,23955,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-14,23940959,14679,"2019-08",743113416,670434,1,1,FALSE,23941,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-13,23926280,14291,"2019-08",743113416,670434,1,1,FALSE,23926,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-12,23911989,15428,"2019-08",743113416,670434,1,1,FALSE,23912,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-11,23896561,16975,"2019-08",743113416,670434,1,1,FALSE,23897,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-10,23879586,19436,"2019-08",743113416,670434,1,1,FALSE,23880,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-09,23860150,21997,"2019-08",743113416,670434,1,1,FALSE,23860,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-08,23838153,21766,"2019-08",743113416,670434,1,1,FALSE,23838,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-07,23816387,33703,"2019-08",743113416,670434,1,1,FALSE,23816,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-06,23782684,49905,"2019-08",743113416,670434,1,1,FALSE,23783,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-05,23732779,50956,"2019-08",743113416,670434,1,1,FALSE,23733,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-04,23681823,22054,"2019-08",743113416,670434,1,1,FALSE,23682,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-03,23659769,18292,"2019-08",743113416,670434,1,1,FALSE,23660,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-02,23641477,14442,"2019-08",743113416,670434,1,1,FALSE,23641,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"barackobama",2019-08-01,23627035,11304,"2019-08",743113416,670434,1,1,FALSE,23627,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-31,3643626,3596,"2019-08",110426594,188095,3,3,FALSE,3644,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-30,3640030,7380,"2019-08",110426594,188095,3,3,FALSE,3640,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-29,3632650,4430,"2019-08",110426594,188095,3,3,FALSE,3633,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-28,3628220,2554,"2019-08",110426594,188095,3,3,FALSE,3628,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-27,3625666,3334,"2019-08",110426594,188095,3,3,FALSE,3626,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-26,3622332,3243,"2019-08",110426594,188095,3,3,FALSE,3622,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-25,3619089,3109,"2019-08",110426594,188095,3,3,FALSE,3619,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-24,3615980,3447,"2019-08",110426594,188095,3,3,FALSE,3616,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-23,3612533,4209,"2019-08",110426594,188095,3,3,FALSE,3613,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-22,3608324,4277,"2019-08",110426594,188095,3,3,FALSE,3608,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-21,3604047,4730,"2019-08",110426594,188095,3,3,FALSE,3604,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-20,3599317,9191,"2019-08",110426594,188095,3,3,FALSE,3599,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-19,3590126,7530,"2019-08",110426594,188095,3,3,FALSE,3590,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-18,3582596,5250,"2019-08",110426594,188095,3,3,FALSE,3583,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-17,3577346,8764,"2019-08",110426594,188095,3,3,FALSE,3577,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-16,3568582,8625,"2019-08",110426594,188095,3,3,FALSE,3569,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-15,3559957,6873,"2019-08",110426594,188095,3,3,FALSE,3560,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-14,3553084,8056,"2019-08",110426594,188095,3,3,FALSE,3553,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
"berniesanders",2019-08-13,3545028,4454,"2019-08",110426594,188095,3,3,FALSE,3545,NA,"Coronavirus yet to occur","2019-08 :  Coronavirus yet to occur"
