"","identifier","Politician","date","word","sentiment","event_index"
"457",15,"Barack Obama",2020-03-07,"cross","sadness","4"
"458",15,"Barack Obama",2020-03-07,"mother","anticipation","4"
"459",15,"Barack Obama",2020-03-07,"mother","joy","4"
"460",15,"Barack Obama",2020-03-07,"mother","negative","4"
"461",15,"Barack Obama",2020-03-07,"mother","positive","4"
"462",15,"Barack Obama",2020-03-07,"mother","sadness","4"
"463",15,"Barack Obama",2020-03-07,"mother","trust","4"
"464",15,"Barack Obama",2020-03-07,"joined","positive","4"
"465",15,"Barack Obama",2020-03-07,"coming","anticipation","4"
"466",15,"Barack Obama",2020-03-07,"shape","positive","4"
"467",15,"Barack Obama",2020-03-07,"believed","trust","4"
"468",15,"Barack Obama",2020-03-07,"love","joy","4"
"469",15,"Barack Obama",2020-03-07,"love","positive","4"
"470",15,"Barack Obama",2020-03-07,"change","fear","4"
"471",15,"Barack Obama",2020-03-07,"march","positive","4"
"472",15,"Barack Obama",2020-03-07,"forward","positive","4"
"473",15,"Barack Obama",2020-03-07,"foundation","positive","4"
"474",15,"Barack Obama",2020-03-07,"stone","anger","4"
"475",15,"Barack Obama",2020-03-07,"stone","negative","4"
"476",15,"Barack Obama",2020-03-07,"democracy","positive","4"
"477",15,"Barack Obama",2020-03-07,"vote","anger","4"
"478",15,"Barack Obama",2020-03-07,"vote","anticipation","4"
"479",15,"Barack Obama",2020-03-07,"vote","joy","4"
"480",15,"Barack Obama",2020-03-07,"vote","negative","4"
"481",15,"Barack Obama",2020-03-07,"vote","positive","4"
"482",15,"Barack Obama",2020-03-07,"vote","sadness","4"
"483",15,"Barack Obama",2020-03-07,"vote","surprise","4"
"484",15,"Barack Obama",2020-03-07,"vote","trust","4"
"485",15,"Barack Obama",2020-03-07,"honor","positive","4"
"486",15,"Barack Obama",2020-03-07,"honor","trust","4"
"487",15,"Barack Obama",2020-03-07,"protecting","positive","4"
"488",15,"Barack Obama",2020-03-07,"protecting","trust","4"
"489",15,"Barack Obama",2020-03-07,"precious","anticipation","4"
"490",15,"Barack Obama",2020-03-07,"precious","joy","4"
"491",15,"Barack Obama",2020-03-07,"precious","positive","4"
"492",15,"Barack Obama",2020-03-07,"precious","surprise","4"
"493",15,"Barack Obama",2020-03-07,"knowing","positive","4"
"494",16,"Barack Obama",2020-02-27,"white","anticipation","3"
"495",16,"Barack Obama",2020-02-27,"white","joy","3"
"496",16,"Barack Obama",2020-02-27,"white","positive","3"
"497",16,"Barack Obama",2020-02-27,"white","trust","3"
"498",16,"Barack Obama",2020-02-27,"success","anticipation","3"
"499",16,"Barack Obama",2020-02-27,"success","joy","3"
"500",16,"Barack Obama",2020-02-27,"success","positive","3"
"501",16,"Barack Obama",2020-02-27,"touched","negative","3"
"502",16,"Barack Obama",2020-02-27,"promising","positive","3"
"503",16,"Barack Obama",2020-02-27,"deserved","positive","3"
"504",16,"Barack Obama",2020-02-27,"nation","trust","3"
"505",16,"Barack Obama",2020-02-27,"embrace","anticipation","3"
"506",16,"Barack Obama",2020-02-27,"embrace","joy","3"
"507",16,"Barack Obama",2020-02-27,"embrace","positive","3"
"508",16,"Barack Obama",2020-02-27,"embrace","surprise","3"
"509",16,"Barack Obama",2020-02-27,"embrace","trust","3"
"510",16,"Barack Obama",2020-02-27,"love","joy","3"
"511",16,"Barack Obama",2020-02-27,"love","positive","3"
"512",17,"Barack Obama",2020-02-15,"healthy","positive","3"
"513",17,"Barack Obama",2020-02-15,"competition","anticipation","3"
"514",17,"Barack Obama",2020-02-15,"competition","negative","3"
"515",17,"Barack Obama",2020-02-15,"spirit","positive","3"
"516",17,"Barack Obama",2020-02-15,"hope","anticipation","3"
"517",17,"Barack Obama",2020-02-15,"hope","joy","3"
"518",17,"Barack Obama",2020-02-15,"hope","positive","3"
"519",17,"Barack Obama",2020-02-15,"hope","surprise","3"
"520",17,"Barack Obama",2020-02-15,"hope","trust","3"
"521",17,"Barack Obama",2020-02-15,"joined","positive","3"
"522",17,"Barack Obama",2020-02-15,"unique","positive","3"
"523",17,"Barack Obama",2020-02-15,"unique","surprise","3"
"524",17,"Barack Obama",2020-02-15,"uplift","anticipation","3"
"525",17,"Barack Obama",2020-02-15,"uplift","joy","3"
"526",17,"Barack Obama",2020-02-15,"uplift","positive","3"
"527",17,"Barack Obama",2020-02-15,"uplift","trust","3"
"528",17,"Barack Obama",2020-02-15,"community","positive","3"
"529",17,"Barack Obama",2020-02-15,"center","positive","3"
"530",17,"Barack Obama",2020-02-15,"center","trust","3"
"531",18,"Barack Obama",2020-02-14,"happy","anticipation","3"
"532",18,"Barack Obama",2020-02-14,"happy","joy","3"
"533",18,"Barack Obama",2020-02-14,"happy","positive","3"
"534",18,"Barack Obama",2020-02-14,"happy","trust","3"
"535",18,"Barack Obama",2020-02-14,"dance","joy","3"
"536",18,"Barack Obama",2020-02-14,"dance","positive","3"
"537",18,"Barack Obama",2020-02-14,"dance","trust","3"
"538",18,"Barack Obama",2020-02-14,"partner","positive","3"
"539",19,"Barack Obama",2020-02-11,"hope","anticipation","3"
"540",19,"Barack Obama",2020-02-11,"hope","joy","3"
"541",19,"Barack Obama",2020-02-11,"hope","positive","3"
"542",19,"Barack Obama",2020-02-11,"hope","surprise","3"
"543",19,"Barack Obama",2020-02-11,"hope","trust","3"
"544",19,"Barack Obama",2020-02-11,"prison","anger","3"
"545",19,"Barack Obama",2020-02-11,"prison","fear","3"
"546",19,"Barack Obama",2020-02-11,"prison","negative","3"
"547",19,"Barack Obama",2020-02-11,"prison","sadness","3"
"548",19,"Barack Obama",2020-02-11,"gift","anticipation","3"
"549",19,"Barack Obama",2020-02-11,"gift","joy","3"
"550",19,"Barack Obama",2020-02-11,"gift","positive","3"
"551",19,"Barack Obama",2020-02-11,"gift","surprise","3"
"552",19,"Barack Obama",2020-02-11,"chance","surprise","3"
"553",19,"Barack Obama",2020-02-11,"building","positive","3"
"554",19,"Barack Obama",2020-02-11,"ultimate","anticipation","3"
"555",19,"Barack Obama",2020-02-11,"ultimate","sadness","3"
"556",19,"Barack Obama",2020-02-11,"faith","anticipation","3"
"557",19,"Barack Obama",2020-02-11,"faith","joy","3"
"558",19,"Barack Obama",2020-02-11,"faith","positive","3"
"559",19,"Barack Obama",2020-02-11,"faith","trust","3"
"560",20,"Barack Obama",2020-01-17,"star","anticipation","2"
"561",20,"Barack Obama",2020-01-17,"star","joy","2"
"562",20,"Barack Obama",2020-01-17,"star","positive","2"
"563",20,"Barack Obama",2020-01-17,"star","trust","2"
"564",20,"Barack Obama",2020-01-17,"happy","anticipation","2"
"565",20,"Barack Obama",2020-01-17,"happy","joy","2"
"566",20,"Barack Obama",2020-01-17,"happy","positive","2"
"567",20,"Barack Obama",2020-01-17,"happy","trust","2"
"568",20,"Barack Obama",2020-01-17,"birthday","anticipation","2"
"569",20,"Barack Obama",2020-01-17,"birthday","joy","2"
"570",20,"Barack Obama",2020-01-17,"birthday","positive","2"
"571",20,"Barack Obama",2020-01-17,"birthday","surprise","2"
"572",20,"Barack Obama",2020-01-17,"baby","joy","2"
"573",20,"Barack Obama",2020-01-17,"baby","positive","2"
"574",21,"Barack Obama",2020-01-13,"glad","anticipation","2"
"575",21,"Barack Obama",2020-01-13,"glad","joy","2"
"576",21,"Barack Obama",2020-01-13,"glad","positive","2"
"577",21,"Barack Obama",2020-01-13,"honest","anger","2"
"578",21,"Barack Obama",2020-01-13,"honest","disgust","2"
"579",21,"Barack Obama",2020-01-13,"honest","fear","2"
"580",21,"Barack Obama",2020-01-13,"honest","joy","2"
"581",21,"Barack Obama",2020-01-13,"honest","positive","2"
"582",21,"Barack Obama",2020-01-13,"honest","sadness","2"
"583",21,"Barack Obama",2020-01-13,"honest","trust","2"
"584",21,"Barack Obama",2020-01-13,"economy","trust","2"
"585",21,"Barack Obama",2020-01-13,"real","positive","2"
"586",21,"Barack Obama",2020-01-13,"real","trust","2"
"587",21,"Barack Obama",2020-01-13,"hope","anticipation","2"
"588",21,"Barack Obama",2020-01-13,"hope","joy","2"
"589",21,"Barack Obama",2020-01-13,"hope","positive","2"
"590",21,"Barack Obama",2020-01-13,"hope","surprise","2"
"591",21,"Barack Obama",2020-01-13,"hope","trust","2"
"592",21,"Barack Obama",2020-01-13,"achieve","joy","2"
"593",21,"Barack Obama",2020-01-13,"achieve","positive","2"
"594",21,"Barack Obama",2020-01-13,"achieve","trust","2"
"595",21,"Barack Obama",2020-01-13,"ground","trust","2"
"596",21,"Barack Obama",2020-01-13,"team","trust","2"
"597",22,"Barack Obama",2019-12-30,"hope","anticipation","1"
"598",22,"Barack Obama",2019-12-30,"hope","joy","1"
"599",22,"Barack Obama",2019-12-30,"hope","positive","1"
"600",22,"Barack Obama",2019-12-30,"hope","surprise","1"
"601",22,"Barack Obama",2019-12-30,"hope","trust","1"
"602",22,"Barack Obama",2019-12-30,"track","anticipation","1"
"603",22,"Barack Obama",2019-12-30,"trick","negative","1"
"604",22,"Barack Obama",2019-12-30,"trick","surprise","1"
"605",23,"Barack Obama",2019-12-29,"favorite","joy","1"
"606",23,"Barack Obama",2019-12-29,"favorite","positive","1"
"607",23,"Barack Obama",2019-12-29,"favorite","trust","1"
"608",23,"Barack Obama",2019-12-29,"inspired","joy","1"
"609",23,"Barack Obama",2019-12-29,"inspired","positive","1"
"610",23,"Barack Obama",2019-12-29,"inspired","surprise","1"
"611",23,"Barack Obama",2019-12-29,"inspired","trust","1"
"612",23,"Barack Obama",2019-12-29,"classic","positive","1"
"613",23,"Barack Obama",2019-12-29,"special","joy","1"
"614",23,"Barack Obama",2019-12-29,"special","positive","1"
"615",23,"Barack Obama",2019-12-29,"production","anticipation","1"
"616",23,"Barack Obama",2019-12-29,"production","positive","1"
"617",23,"Barack Obama",2019-12-29,"ground","trust","1"
"618",23,"Barack Obama",2019-12-29,"offering","trust","1"
"619",23,"Barack Obama",2019-12-29,"partnership","positive","1"
"620",23,"Barack Obama",2019-12-29,"partnership","trust","1"
"621",23,"Barack Obama",2019-12-29,"excited","anticipation","1"
"622",23,"Barack Obama",2019-12-29,"excited","joy","1"
"623",23,"Barack Obama",2019-12-29,"excited","positive","1"
"624",23,"Barack Obama",2019-12-29,"excited","surprise","1"
"625",23,"Barack Obama",2019-12-29,"excited","trust","1"
"626",24,"Barack Obama",2019-12-28,"music","joy","1"
"627",24,"Barack Obama",2019-12-28,"music","positive","1"
"628",24,"Barack Obama",2019-12-28,"music","sadness","1"
"629",24,"Barack Obama",2019-12-28,"fun","anticipation","1"
"630",24,"Barack Obama",2019-12-28,"fun","joy","1"
"631",24,"Barack Obama",2019-12-28,"fun","positive","1"
"632",24,"Barack Obama",2019-12-28,"hope","anticipation","1"
"633",24,"Barack Obama",2019-12-28,"hope","joy","1"
"634",24,"Barack Obama",2019-12-28,"hope","positive","1"
"635",24,"Barack Obama",2019-12-28,"hope","surprise","1"
"636",24,"Barack Obama",2019-12-28,"hope","trust","1"
"637",24,"Barack Obama",2019-12-28,"volunteer","anticipation","1"
"638",24,"Barack Obama",2019-12-28,"volunteer","fear","1"
"639",24,"Barack Obama",2019-12-28,"volunteer","joy","1"
"640",24,"Barack Obama",2019-12-28,"volunteer","positive","1"
"641",24,"Barack Obama",2019-12-28,"volunteer","trust","1"
"642",24,"Barack Obama",2019-12-28,"art","anticipation","1"
"643",24,"Barack Obama",2019-12-28,"art","joy","1"
"644",24,"Barack Obama",2019-12-28,"art","positive","1"
"645",24,"Barack Obama",2019-12-28,"art","sadness","1"
"646",24,"Barack Obama",2019-12-28,"art","surprise","1"
"647",24,"Barack Obama",2019-12-28,"enhance","positive","1"
"648",24,"Barack Obama",2019-12-28,"grab","anger","1"
"649",24,"Barack Obama",2019-12-28,"grab","negative","1"
"650",24,"Barack Obama",2019-12-28,"friend","joy","1"
"651",24,"Barack Obama",2019-12-28,"friend","positive","1"
"652",24,"Barack Obama",2019-12-28,"friend","trust","1"
"653",24,"Barack Obama",2019-12-28,"escape","anticipation","1"
"654",24,"Barack Obama",2019-12-28,"escape","fear","1"
"655",24,"Barack Obama",2019-12-28,"escape","negative","1"
"656",24,"Barack Obama",2019-12-28,"escape","positive","1"
"657",24,"Barack Obama",2019-12-28,"start","anticipation","1"
"658",24,"Barack Obama",2019-12-28,"hope","anticipation","1"
"659",24,"Barack Obama",2019-12-28,"hope","joy","1"
"660",24,"Barack Obama",2019-12-28,"hope","positive","1"
"661",24,"Barack Obama",2019-12-28,"hope","surprise","1"
"662",24,"Barack Obama",2019-12-28,"hope","trust","1"
"663",24,"Barack Obama",2019-12-28,"enjoy","anticipation","1"
"664",24,"Barack Obama",2019-12-28,"enjoy","joy","1"
"665",24,"Barack Obama",2019-12-28,"enjoy","positive","1"
"666",24,"Barack Obama",2019-12-28,"enjoy","trust","1"
"667",25,"Barack Obama",2019-12-24,"merry","joy","1"
"668",25,"Barack Obama",2019-12-24,"merry","positive","1"
"669",26,"Barack Obama",2019-12-16,"chance","surprise","1"
"670",26,"Barack Obama",2019-12-16,"join","positive","1"
"671",26,"Barack Obama",2019-12-16,"community","positive","1"
"672",27,"Barack Obama",2019-12-13,"sense","positive","1"
"673",27,"Barack Obama",2019-12-13,"cooperation","positive","1"
"674",27,"Barack Obama",2019-12-13,"cooperation","trust","1"
"675",27,"Barack Obama",2019-12-13,"community","positive","1"
"676",27,"Barack Obama",2019-12-13,"time","anticipation","1"
"677",27,"Barack Obama",2019-12-13,"pacific","positive","1"
"678",27,"Barack Obama",2019-12-13,"rejoice","anticipation","1"
"679",27,"Barack Obama",2019-12-13,"rejoice","joy","1"
"680",27,"Barack Obama",2019-12-13,"rejoice","positive","1"
"681",27,"Barack Obama",2019-12-13,"rejoice","surprise","1"
"682",27,"Barack Obama",2019-12-13,"rejoice","trust","1"
"683",27,"Barack Obama",2019-12-13,"opportunity","anticipation","1"
"684",27,"Barack Obama",2019-12-13,"opportunity","positive","1"
"685",27,"Barack Obama",2019-12-13,"change","fear","1"
"686",27,"Barack Obama",2019-12-13,"change","fear","1"
"687",28,"Barack Obama",2019-12-10,"time","anticipation","1"
"688",28,"Barack Obama",2019-12-10,"share","anticipation","1"
"689",28,"Barack Obama",2019-12-10,"share","joy","1"
"690",28,"Barack Obama",2019-12-10,"share","positive","1"
"691",28,"Barack Obama",2019-12-10,"share","trust","1"
"692",28,"Barack Obama",2019-12-10,"holiday","anticipation","1"
"693",28,"Barack Obama",2019-12-10,"holiday","joy","1"
"694",28,"Barack Obama",2019-12-10,"holiday","positive","1"
"695",28,"Barack Obama",2019-12-10,"gift","anticipation","1"
"696",28,"Barack Obama",2019-12-10,"gift","joy","1"
"697",28,"Barack Obama",2019-12-10,"gift","positive","1"
"698",28,"Barack Obama",2019-12-10,"gift","surprise","1"
"699",28,"Barack Obama",2019-12-10,"joke","negative","1"
"700",28,"Barack Obama",2019-12-10,"plan","anticipation","1"
"701",31,"Bernie Sanders",2020-05-07,"incarceration","anger","8"
"702",31,"Bernie Sanders",2020-05-07,"incarceration","disgust","8"
"703",31,"Bernie Sanders",2020-05-07,"incarceration","fear","8"
"704",31,"Bernie Sanders",2020-05-07,"incarceration","negative","8"
"705",31,"Bernie Sanders",2020-05-07,"incarceration","sadness","8"
"706",31,"Bernie Sanders",2020-05-07,"perfect","anticipation","8"
"707",31,"Bernie Sanders",2020-05-07,"perfect","joy","8"
"708",31,"Bernie Sanders",2020-05-07,"perfect","positive","8"
"709",31,"Bernie Sanders",2020-05-07,"perfect","trust","8"
"710",31,"Bernie Sanders",2020-05-07,"storm","anger","8"
"711",31,"Bernie Sanders",2020-05-07,"storm","negative","8"
"712",31,"Bernie Sanders",2020-05-07,"detention","negative","8"
"713",31,"Bernie Sanders",2020-05-07,"detention","sadness","8"
"714",31,"Bernie Sanders",2020-05-07,"prison","anger","8"
"715",31,"Bernie Sanders",2020-05-07,"prison","fear","8"
"716",31,"Bernie Sanders",2020-05-07,"prison","negative","8"
"717",31,"Bernie Sanders",2020-05-07,"prison","sadness","8"
"718",31,"Bernie Sanders",2020-05-07,"join","positive","8"
"719",31,"Bernie Sanders",2020-05-07,"attorney","anger","8"
"720",31,"Bernie Sanders",2020-05-07,"attorney","fear","8"
"721",31,"Bernie Sanders",2020-05-07,"attorney","positive","8"
"722",31,"Bernie Sanders",2020-05-07,"attorney","trust","8"
"723",31,"Bernie Sanders",2020-05-07,"prison","anger","8"
"724",31,"Bernie Sanders",2020-05-07,"prison","fear","8"
"725",31,"Bernie Sanders",2020-05-07,"prison","negative","8"
"726",31,"Bernie Sanders",2020-05-07,"prison","sadness","8"
"727",31,"Bernie Sanders",2020-05-07,"attorney","anger","8"
"728",31,"Bernie Sanders",2020-05-07,"attorney","fear","8"
"729",31,"Bernie Sanders",2020-05-07,"attorney","positive","8"
"730",31,"Bernie Sanders",2020-05-07,"attorney","trust","8"
"731",31,"Bernie Sanders",2020-05-07,"vice","negative","8"
"732",31,"Bernie Sanders",2020-05-07,"president","positive","8"
"733",31,"Bernie Sanders",2020-05-07,"president","trust","8"
"734",31,"Bernie Sanders",2020-05-07,"legal","positive","8"
"735",31,"Bernie Sanders",2020-05-07,"legal","trust","8"
"736",31,"Bernie Sanders",2020-05-07,"action","positive","8"
"737",31,"Bernie Sanders",2020-05-07,"center","positive","8"
"738",31,"Bernie Sanders",2020-05-07,"center","trust","8"
"739",31,"Bernie Sanders",2020-05-07,"king","positive","8"
"740",31,"Bernie Sanders",2020-05-07,"discussion","positive","8"
"741",31,"Bernie Sanders",2020-05-07,"music","joy","8"
"742",31,"Bernie Sanders",2020-05-07,"music","positive","8"
"743",31,"Bernie Sanders",2020-05-07,"music","sadness","8"
"744",31,"Bernie Sanders",2020-05-07,"watch","anticipation","8"
"745",31,"Bernie Sanders",2020-05-07,"watch","fear","8"
"746",32,"Bernie Sanders",2020-05-06,"united","positive","8"
"747",32,"Bernie Sanders",2020-05-06,"united","trust","8"
"748",32,"Bernie Sanders",2020-05-06,"black","negative","8"
"749",32,"Bernie Sanders",2020-05-06,"black","sadness","8"
"750",32,"Bernie Sanders",2020-05-06,"pandemic","fear","8"
"751",32,"Bernie Sanders",2020-05-06,"pandemic","negative","8"
"752",32,"Bernie Sanders",2020-05-06,"pandemic","sadness","8"
"753",32,"Bernie Sanders",2020-05-06,"join","positive","8"
"754",32,"Bernie Sanders",2020-05-06,"discussion","positive","8"
"755",32,"Bernie Sanders",2020-05-06,"criminal","anger","8"
"756",32,"Bernie Sanders",2020-05-06,"criminal","disgust","8"
"757",32,"Bernie Sanders",2020-05-06,"criminal","fear","8"
"758",32,"Bernie Sanders",2020-05-06,"criminal","negative","8"
"759",32,"Bernie Sanders",2020-05-06,"justice","positive","8"
"760",32,"Bernie Sanders",2020-05-06,"justice","trust","8"
"761",32,"Bernie Sanders",2020-05-06,"reform","positive","8"
